date,year,doy,Hour,lt,Lat_of_Earth,Lon_of_Earth,BR,BT,BN,|B,Solar_Wind_Speed,THETA_elevation_angle_of_v,PHI_azimuth_angle_of_v,Ion_Density,Temperature
2014-09-10,2014,253,3,21,7.2,270.3,-2.0,2.8,2.8,5.4,353.0,3.0,0.6,4.6,38940.0
2014-09-10,2014,253,4,22,7.2,270.3,-2.2,3.9,1.7,5.3,348.0,1.4,2.9,4.5,37455.0
2014-09-10,2014,253,5,23,7.2,270.4,-2.9,3.3,2.1,5.2,343.0,1.8,1.5,5.0,42490.0
2014-09-10,2014,253,6,0,7.2,270.4,-1.1,4.0,-1.8,5.2,358.0,-3.2,2.3,4.9,40348.0
2014-09-10,2014,253,7,1,7.2,270.4,-3.3,0.8,0.8,5.1,341.0,0.3,-1.4,5.6,55589.0
2014-09-10,2014,253,8,2,7.2,270.5,-4.4,2.1,-0.4,5.1,333.0,0.1,0.3,5.6,63668.0
2014-09-10,2014,253,9,3,7.2,270.5,-1.9,2.6,-1.4,5.1,348.0,-1.8,0.4,5.6,47161.0
2014-09-10,2014,253,10,4,7.2,270.6,-3.1,3.1,-1.0,5.2,338.0,-1.2,1.3,5.6,44663.0
2014-09-10,2014,253,11,5,7.2,270.6,-0.5,3.5,0.6,5.3,357.0,0.5,1.9,5.7,46652.0
2014-09-10,2014,253,12,6,7.2,270.7,-1.0,4.2,1.6,6.2,367.0,0.5,2.1,7.1,50252.0
2014-09-10,2014,253,13,7,7.2,270.7,-2.0,5.5,0.7,6.6,363.0,-0.3,2.7,7.7,50856.0
2014-09-10,2014,253,14,8,7.2,270.7,-0.7,5.1,-2.5,6.6,367.0,-2.7,2.7,7.6,46509.0
2014-09-10,2014,253,15,9,7.2,270.8,0.1,5.6,-1.3,6.7,374.0,-1.9,3.4,8.5,42381.0
2014-09-10,2014,253,16,10,7.2,270.8,2.4,4.9,-1.9,6.9,384.0,-2.2,3.4,9.0,41501.0
2014-09-10,2014,253,17,11,7.2,270.9,-2.8,5.1,-1.1,6.9,357.0,-1.1,3.7,9.3,46955.0
2014-09-10,2014,253,18,12,7.2,270.9,-4.2,4.4,-0.7,7.2,350.0,-0.8,3.0,9.4,53276.0
2014-09-10,2014,253,19,13,7.2,270.9,-3.3,5.3,-2.5,7.5,358.0,-2.5,4.3,10.5,51254.0
2014-09-10,2014,253,20,14,7.2,271.0,-4.7,4.2,-3.9,8.1,355.0,-3.8,3.5,10.7,44574.0
2014-09-10,2014,253,21,15,7.2,271.0,-2.7,6.9,0.9,8.0,363.0,-0.6,5.6,11.7,42624.0
2014-09-10,2014,253,22,16,7.2,271.1,-0.2,0.6,-3.9,6.5,368.0,-2.9,2.2,18.8,38435.0
2014-09-10,2014,253,23,17,7.2,271.1,2.7,-5.2,-0.4,6.2,372.0,-2.4,0.4,22.2,36526.0
2014-09-11,2014,254,0,18,7.2,271.1,1.5,-4.5,3.8,7.1,369.0,-4.0,1.5,15.5,57647.0
2014-09-11,2014,254,1,19,7.2,271.2,2.1,-5.4,0.8,6.4,375.0,-4.5,-0.4,14.4,76585.0
2014-09-11,2014,254,2,20,7.2,271.2,-0.5,1.0,-5.6,6.8,379.0,-2.9,-2.2,12.3,84314.0
2014-09-11,2014,254,3,21,7.2,271.3,-0.2,0.3,-3.3,6.5,380.0,-2.9,-2.8,10.3,107591.0
2014-09-11,2014,254,4,22,7.2,271.3,0.2,-5.6,1.1,6.4,380.0,-6.6,-3.7,8.9,133383.0
2014-09-11,2014,254,5,23,7.2,271.3,1.4,-3.3,-2.9,6.3,367.0,-4.1,-4.5,8.1,161680.0
2014-09-11,2014,254,6,0,7.2,271.4,1.7,-3.0,-1.0,5.0,367.0,-4.6,-3.6,8.2,146699.0
2014-09-11,2014,254,7,1,7.2,271.4,1.4,-6.1,-0.7,6.6,364.0,-3.9,-1.5,6.7,86694.0
2014-09-11,2014,254,8,2,7.2,271.5,0.9,-5.5,-1.9,6.1,363.0,-2.4,-1.5,6.9,67169.0
2014-09-11,2014,254,9,3,7.2,271.5,-0.6,-4.5,-1.9,5.5,370.0,-1.8,-1.8,7.6,73357.0
2014-09-11,2014,254,10,4,7.2,271.5,0.3,-5.6,-0.6,5.8,368.0,-2.4,-1.4,6.9,66012.0
2014-09-11,2014,254,11,5,7.2,271.6,-0.4,-5.3,0.2,5.7,379.0,-2.0,-1.2,6.8,53327.0
2014-09-11,2014,254,12,6,7.2,271.6,0.7,-5.6,0.6,5.8,371.0,-1.5,-0.6,6.5,50685.0
2014-09-11,2014,254,13,7,7.2,271.7,2.4,-5.0,0.7,5.7,354.0,-1.1,1.1,8.4,50197.0
2014-09-11,2014,254,14,8,7.2,271.7,1.1,-4.9,1.8,5.4,352.0,-1.5,2.9,9.9,40128.0
2014-09-11,2014,254,15,9,7.2,271.8,1.7,-5.0,2.0,5.7,351.0,-0.8,3.2,10.0,38429.0
2014-09-11,2014,254,16,10,7.2,271.8,2.0,-4.6,2.1,5.8,345.0,-0.6,2.5,10.0,35439.0
2014-09-11,2014,254,17,11,7.2,271.8,3.2,-4.4,2.5,6.2,360.0,0.7,2.4,7.3,56083.0
2014-09-11,2014,254,18,12,7.2,271.9,1.2,-4.1,1.0,5.2,374.0,3.7,-0.4,7.3,63892.0
2014-09-11,2014,254,19,13,7.2,271.9,3.2,-1.6,1.3,4.8,360.0,2.3,-3.4,7.9,87852.0
2014-09-11,2014,254,20,14,7.2,272.0,3.8,-0.7,-1.6,4.9,354.0,3.2,-3.2,8.3,81330.0
2014-09-11,2014,254,21,15,7.2,272.0,5.3,0.2,1.1,5.6,344.0,0.6,-2.9,8.5,70025.0
2014-09-11,2014,254,22,16,7.2,272.0,4.5,-1.8,2.9,6.2,350.0,-0.5,-0.8,8.5,74132.0
2014-09-11,2014,254,23,17,7.2,272.1,3.7,-3.6,3.4,6.7,362.0,0.3,-0.1,8.4,69223.0
2014-09-12,2014,255,0,18,7.2,272.1,1.2,-5.6,-0.5,11.5,430.0,0.4,1.2,18.5,121700.0
2014-09-12,2014,255,1,19,7.2,272.2,1.0,-5.2,-8.1,12.3,451.0,2.4,2.0,21.9,165413.0
2014-09-12,2014,255,2,20,7.2,272.2,1.0,-9.5,7.6,14.0,460.0,-1.1,1.5,18.3,174454.0
2014-09-12,2014,255,3,21,7.2,272.2,3.1,-9.4,1.1,12.6,466.0,-2.3,0.4,18.7,190397.0
2014-09-12,2014,255,4,22,7.2,272.3,2.6,-6.2,7.7,11.4,467.0,-4.6,-0.3,20.5,158022.0
2014-09-12,2014,255,5,23,7.2,272.3,1.8,-10.2,5.5,12.3,460.0,-4.8,2.0,17.8,94620.0
2014-09-12,2014,255,6,0,7.2,272.4,2.5,-7.9,7.0,11.2,454.0,-4.4,1.9,16.9,81636.0
2014-09-12,2014,255,7,1,7.2,272.4,2.4,-3.3,6.6,9.0,457.0,-4.6,0.5,17.4,102386.0
2014-09-12,2014,255,8,2,7.2,272.4,1.3,-5.3,4.9,8.0,456.0,-3.9,1.5,17.1,97349.0
2014-09-12,2014,255,9,3,7.2,272.5,0.4,-7.3,2.5,8.1,456.0,-1.8,3.8,11.9,83501.0
2014-09-12,2014,255,10,4,7.2,272.5,1.0,-8.4,4.4,9.9,439.0,-4.6,2.0,6.4,82093.0
2014-09-12,2014,255,11,5,7.2,272.6,-0.3,-8.9,4.7,10.1,434.0,-5.3,1.1,5.6,70968.0
2014-09-12,2014,255,12,6,7.2,272.6,1.4,-8.3,4.4,9.6,419.0,-3.9,1.0,5.8,65823.0
2014-09-12,2014,255,13,7,7.2,272.7,1.1,-7.9,3.8,9.0,413.0,-1.8,1.5,5.4,63579.0
2014-09-12,2014,255,14,8,7.2,272.7,0.1,-7.5,3.7,8.5,412.0,-0.7,1.1,5.6,75084.0
2014-09-12,2014,255,15,9,7.2,272.7,-0.5,-7.3,3.7,8.4,417.0,1.3,1.7,5.0,73719.0
2014-09-12,2014,255,16,10,7.2,272.8,5.0,-16.1,8.2,19.5,570.0,-3.2,2.3,9.9,297561.0
2014-09-12,2014,255,17,11,7.2,272.8,2.5,-15.3,11.1,21.9,652.0,-6.2,1.3,18.2,424429.0
2014-09-12,2014,255,18,12,7.2,272.9,11.6,-6.3,17.9,24.8,631.0,-6.8,4.1,19.9,469625.0
2014-09-12,2014,255,19,13,7.2,272.9,10.6,-4.4,17.8,23.3,623.0,-5.6,3.5,21.2,509178.0
2014-09-12,2014,255,20,14,7.2,272.9,5.9,-15.1,5.0,18.9,635.0,-0.7,1.8,20.6,629483.0
2014-09-12,2014,255,21,15,7.2,273.0,-1.6,-8.7,-9.4,17.2,630.0,0.3,3.1,18.3,786006.0
2014-09-12,2014,255,22,16,7.2,273.0,-4.6,11.2,4.6,25.4,687.0,0.1,-2.5,10.2,376240.0
2014-09-12,2014,255,23,17,7.2,273.1,-11.7,25.2,14.7,31.7,726.0,0.1,-6.0,4.7,79363.0
2014-09-13,2014,256,0,18,7.2,273.1,-16.9,22.9,10.7,30.5,704.0,-0.4,-5.9,8.0,43948.0
2014-09-13,2014,256,1,19,7.2,273.1,-19.9,20.0,11.7,30.5,671.0,-2.8,-6.7,7.9,43908.0
2014-09-13,2014,256,2,20,7.2,273.2,-20.1,19.7,12.8,30.9,697.0,-3.4,-7.8,4.3,37838.0
2014-09-13,2014,256,3,21,7.2,273.2,-22.0,18.5,11.9,31.1,722.0,-0.1,-7.6,2.9,29248.0
2014-09-13,2014,256,4,22,7.2,273.3,-24.8,13.5,11.8,30.7,730.0,1.1,-4.4,3.8,30387.0
2014-09-13,2014,256,5,23,7.2,273.3,-25.3,9.0,13.9,30.5,721.0,1.6,-2.2,6.4,34808.0
2014-09-13,2014,256,6,0,7.2,273.3,-26.4,6.9,13.3,30.5,703.0,0.9,0.0,11.1,26811.0
2014-09-13,2014,256,7,1,7.2,273.4,-23.6,8.1,14.9,29.2,679.0,0.6,-0.3,6.9,27048.0
2014-09-13,2014,256,8,2,7.2,273.4,-23.6,9.2,12.2,28.1,680.0,2.4,-2.8,2.2,28029.0
2014-09-13,2014,256,9,3,7.2,273.5,-20.8,11.1,12.0,26.5,659.0,0.6,-6.7,1.8,22388.0
2014-09-13,2014,256,10,4,7.2,273.5,-18.1,9.9,13.7,24.8,622.0,-2.0,-7.3,1.7,21748.0
2014-09-13,2014,256,11,5,7.2,273.6,-17.4,9.3,11.8,23.1,621.0,-0.4,-7.1,1.6,24719.0
2014-09-13,2014,256,12,6,7.2,273.6,-16.2,8.4,10.1,20.9,628.0,3.5,-4.6,2.5,37716.0
2014-09-13,2014,256,13,7,7.2,273.6,-13.8,6.4,12.5,19.8,609.0,1.4,-2.2,4.4,22906.0
2014-09-13,2014,256,14,8,7.2,273.7,-11.9,5.5,13.1,18.6,608.0,1.2,-2.4,4.8,22913.0
2014-09-13,2014,256,15,9,7.2,273.7,-12.3,4.9,11.6,17.6,584.0,1.4,-2.8,2.7,19380.0
2014-09-13,2014,256,16,10,7.2,273.8,-11.5,4.3,10.5,16.1,581.0,1.0,-1.1,5.3,18279.0
2014-09-13,2014,256,17,11,7.2,273.8,-11.3,4.8,8.5,15.0,566.0,1.0,-0.4,4.6,18591.0
2014-09-13,2014,256,18,12,7.2,273.8,-9.4,6.4,7.1,13.8,567.0,0.6,1.1,5.0,21456.0
2014-09-13,2014,256,19,13,7.2,273.9,-8.1,5.6,7.9,12.7,572.0,0.7,1.3,5.9,21089.0
2014-09-13,2014,256,20,14,7.2,273.9,-6.7,5.9,6.9,11.6,570.0,1.1,3.5,4.4,23450.0
2014-09-13,2014,256,21,15,7.2,274.0,-6.2,6.5,6.1,11.1,560.0,1.6,3.4,3.1,29642.0
2014-09-13,2014,256,22,16,7.2,274.0,-5.2,6.8,5.4,10.7,551.0,2.7,-2.6,1.0,35105.0
2014-09-13,2014,256,23,17,7.2,274.0,-4.7,6.3,5.5,9.9,543.0,2.8,-1.4,0.8,34048.0
2014-09-14,2014,257,0,18,7.2,274.1,-3.7,5.7,5.9,9.1,553.0,2.7,0.1,0.6,50995.0
2014-09-14,2014,257,1,19,7.2,274.1,-2.4,6.1,5.7,8.8,585.0,1.4,4.5,0.4,72048.0
2014-09-14,2014,257,2,20,7.2,274.2,-2.6,5.9,4.6,8.1,572.0,-0.8,5.0,0.4,125750.0
2014-09-14,2014,257,3,21,7.2,274.2,0.1,6.8,3.1,7.7,562.0,1.8,1.3,0.6,152047.0
2014-09-14,2014,257,4,22,7.2,274.2,0.7,6.6,2.9,7.4,523.0,4.1,0.5,0.5,123152.0
2014-09-14,2014,257,5,23,7.2,274.3,1.8,6.4,2.8,7.4,482.0,6.6,1.0,0.4,102600.0
2014-09-14,2014,257,6,0,7.2,274.3,2.3,6.2,3.2,7.5,453.0,6.0,3.0,0.5,66394.0
2014-09-14,2014,257,7,1,7.2,274.4,1.7,5.8,4.0,7.4,466.0,3.1,1.0,0.4,72159.0
2014-09-14,2014,257,8,2,7.2,274.4,0.9,6.0,3.3,7.2,469.0,2.4,-1.5,0.4,111703.0
2014-09-14,2014,257,9,3,7.2,274.5,0.9,5.8,3.5,7.1,468.0,2.7,-1.9,0.4,82829.0
2014-09-14,2014,257,10,4,7.2,274.5,0.5,5.7,3.7,7.2,480.0,2.2,-1.6,0.4,110650.0
2014-09-14,2014,257,11,5,7.2,274.5,-0.1,6.6,2.4,7.1,481.0,1.2,-1.1,0.4,113150.0
2014-09-14,2014,257,12,6,7.2,274.6,0.8,2.8,4.9,6.8,492.0,1.3,-0.3,0.5,85365.0
2014-09-14,2014,257,13,7,7.2,274.6,-0.5,2.0,5.4,6.0,495.0,-0.4,1.2,1.0,187817.0
2014-09-14,2014,257,14,8,7.2,274.7,-0.7,3.2,4.1,5.7,495.0,-1.7,0.7,1.2,210013.0
2014-09-14,2014,257,15,9,7.2,274.7,-1.8,2.1,3.3,5.5,485.0,-1.2,-2.4,1.4,226841.0
2014-09-14,2014,257,16,10,7.2,274.7,-1.9,2.7,0.9,4.9,491.0,-3.4,-0.8,1.5,209070.0
2014-09-14,2014,257,17,11,7.2,274.8,-2.9,0.4,2.8,4.9,484.0,-0.8,-3.5,1.3,136197.0
2014-09-14,2014,257,18,12,7.2,274.8,-0.6,4.3,3.0,5.4,488.0,1.5,2.3,0.6,84465.0
2014-09-14,2014,257,19,13,7.2,274.9,0.1,4.0,3.4,5.3,488.0,2.9,1.4,0.6,77171.0
2014-09-14,2014,257,20,14,7.2,274.9,-0.8,3.3,3.6,5.0,471.0,3.4,-1.1,0.6,87699.0
2014-09-14,2014,257,21,15,7.2,274.9,-2.0,3.6,2.6,5.0,466.0,0.7,0.5,0.7,94875.0
2014-09-14,2014,257,22,16,7.2,275.0,-1.4,3.7,2.4,4.9,476.0,0.7,1.9,0.7,76164.0
2014-09-14,2014,257,23,17,7.2,275.0,-1.6,3.4,2.8,4.8,471.0,1.3,1.6,0.7,81397.0
2014-09-15,2014,258,0,18,7.2,275.1,-0.7,1.2,4.7,5.1,480.0,3.7,0.1,0.7,75920.0
2014-09-15,2014,258,1,19,7.2,275.1,-0.7,0.5,4.1,4.6,478.0,3.4,0.1,0.8,88140.0
2014-09-15,2014,258,2,20,7.2,275.1,-0.5,-0.9,2.9,4.2,483.0,2.5,-2.3,0.9,120708.0
2014-09-15,2014,258,3,21,7.2,275.2,-3.1,2.0,1.5,4.2,463.0,1.4,0.7,1.0,103053.0
2014-09-15,2014,258,4,22,7.2,275.2,-2.6,1.2,2.4,4.2,469.0,2.6,-0.6,1.2,79690.0
2014-09-15,2014,258,5,23,7.2,275.3,-2.9,2.4,1.8,4.4,461.0,2.6,0.7,1.2,68823.0
2014-09-15,2014,258,6,0,7.2,275.3,-2.4,2.7,1.9,4.3,464.0,3.0,1.7,1.2,76812.0
2014-09-15,2014,258,7,1,7.2,275.4,-3.9,1.3,0.7,4.3,442.0,2.3,-0.1,1.2,77776.0
2014-09-15,2014,258,8,2,7.2,275.4,-3.9,1.5,0.4,4.3,439.0,1.3,0.7,1.2,58781.0
2014-09-15,2014,258,9,3,7.2,275.4,-3.4,1.3,-0.2,4.3,446.0,-0.1,0.2,1.2,68482.0
2014-09-15,2014,258,10,4,7.2,275.5,-2.4,2.9,1.9,4.4,459.0,3.2,2.1,1.3,76327.0
2014-09-15,2014,258,11,5,7.2,275.5,-2.9,2.7,0.3,4.4,451.0,1.4,2.4,1.3,68447.0
2014-09-15,2014,258,12,6,7.2,275.6,-1.0,2.8,2.2,4.3,478.0,3.4,2.2,1.4,72421.0
2014-09-15,2014,258,13,7,7.2,275.6,-3.3,2.7,0.9,4.5,443.0,2.3,1.9,1.5,56558.0
2014-09-15,2014,258,14,8,7.2,275.6,-3.7,2.5,0.2,4.6,435.0,1.2,1.8,1.3,48380.0
2014-09-15,2014,258,15,9,7.2,275.7,-3.0,3.3,-0.5,4.6,445.0,-0.6,3.0,1.6,66623.0
2014-09-15,2014,258,16,10,7.2,275.7,-2.9,2.7,-0.0,4.6,441.0,-0.6,1.1,1.7,65513.0
2014-09-15,2014,258,17,11,7.2,275.8,-3.6,2.6,0.3,4.5,427.0,0.2,1.4,1.6,53586.0
2014-09-15,2014,258,18,12,7.2,275.8,-3.6,2.6,0.7,4.6,425.0,1.2,1.5,1.6,49330.0
2014-09-15,2014,258,19,13,7.2,275.8,-3.6,2.9,0.2,4.7,425.0,1.3,1.9,1.6,46526.0
2014-09-15,2014,258,20,14,7.2,275.9,-2.9,3.3,0.8,4.7,432.0,2.7,2.1,1.7,46699.0
2014-09-15,2014,258,21,15,7.2,275.9,-1.9,2.7,2.4,4.8,441.0,4.3,1.3,1.8,49262.0
2014-09-15,2014,258,22,16,7.2,276.0,-2.1,2.1,3.1,5.0,440.0,4.9,0.3,2.0,50759.0
2014-09-15,2014,258,23,17,7.2,276.0,-2.6,4.3,1.2,5.5,434.0,2.7,2.0,2.0,42935.0
2014-09-16,2014,259,0,18,7.2,276.0,-0.8,5.4,1.8,6.1,458.0,2.5,0.9,2.3,29379.0
2014-09-16,2014,259,1,19,7.2,276.1,-3.4,4.8,-0.1,7.2,446.0,-0.3,-0.0,3.3,40058.0
2014-09-16,2014,259,2,20,7.2,276.1,1.4,6.1,1.7,7.2,476.0,-0.5,0.2,2.6,34767.0
2014-09-16,2014,259,3,21,7.2,276.2,-1.5,7.7,0.3,8.1,458.0,-1.2,0.9,3.3,44680.0
2014-09-16,2014,259,4,22,7.2,276.2,-2.5,6.4,-2.1,7.2,455.0,-1.9,0.8,4.9,48667.0
2014-09-16,2014,259,5,23,7.2,276.3,-3.0,5.2,-2.5,6.6,446.0,-2.0,-0.5,5.6,72110.0
2014-09-16,2014,259,6,0,7.2,276.3,-1.6,6.9,-1.3,7.4,447.0,-1.0,2.6,2.8,48370.0
2014-09-16,2014,259,7,1,7.2,276.3,-1.8,6.3,-2.9,7.3,445.0,-2.9,2.2,3.2,56225.0
2014-09-16,2014,259,8,2,7.2,276.4,-2.2,6.0,-2.5,7.3,457.0,-2.2,0.2,4.6,104671.0
2014-09-16,2014,259,9,3,7.2,276.4,-2.7,6.4,-2.0,7.3,452.0,-1.4,0.7,4.6,74969.0
2014-09-16,2014,259,10,4,7.2,276.5,-0.9,6.2,-1.6,7.3,441.0,0.4,1.0,4.2,55379.0
2014-09-16,2014,259,11,5,7.2,276.5,-2.9,5.1,-0.4,6.2,413.0,2.3,0.3,5.6,51485.0
2014-09-16,2014,259,12,6,7.2,276.5,-2.9,4.5,-0.4,5.6,388.0,3.8,1.9,5.5,28636.0
2014-09-16,2014,259,13,7,7.2,276.6,-2.6,3.8,0.0,4.7,380.0,3.6,2.2,5.9,21003.0
2014-09-16,2014,259,14,8,7.2,276.6,-4.2,1.0,-1.0,4.7,369.0,3.3,-0.5,5.5,32099.0
2014-09-16,2014,259,15,9,7.2,276.7,-4.2,0.4,0.6,4.3,361.0,4.6,-0.6,4.5,26597.0
2014-09-16,2014,259,16,10,7.2,276.7,-5.1,0.0,1.2,5.4,364.0,4.3,-0.4,8.3,41831.0
2014-09-16,2014,259,17,11,7.2,276.7,-5.0,-0.5,1.2,5.5,362.0,4.1,-1.6,8.1,42952.0
2014-09-16,2014,259,18,12,7.2,276.8,-3.0,3.3,-3.2,6.3,387.0,-5.1,1.4,6.7,31456.0
2014-09-16,2014,259,19,13,7.2,276.8,-3.7,3.6,-3.1,6.7,380.0,-5.5,1.9,5.9,25401.0
2014-09-16,2014,259,20,14,7.2,276.9,-3.5,4.9,-1.6,6.7,397.0,-0.8,2.7,5.5,32738.0
2014-09-16,2014,259,21,15,7.2,276.9,-5.0,3.5,-4.1,7.4,398.0,-0.6,2.3,3.7,41634.0
2014-09-16,2014,259,22,16,7.2,276.9,-4.6,2.6,-4.6,7.1,399.0,0.4,2.2,3.6,43194.0
2014-09-16,2014,259,23,17,7.2,277.0,-4.2,0.7,-4.5,6.3,395.0,-0.7,0.9,3.6,27736.0
2014-09-17,2014,260,0,18,7.2,277.0,-4.2,1.4,-2.2,5.2,377.0,-1.7,1.3,4.5,45798.0
2014-09-17,2014,260,1,19,7.2,277.1,-3.1,1.4,-0.7,4.6,377.0,-1.4,1.7,5.1,63524.0
2014-09-17,2014,260,2,20,7.2,277.1,-1.9,3.3,-0.5,4.9,387.0,0.2,1.6,4.6,38625.0
2014-09-17,2014,260,3,21,7.2,277.2,-0.2,4.1,2.6,5.0,383.0,-0.2,-1.0,5.7,15591.0
2014-09-17,2014,260,4,22,7.2,277.2,-1.7,3.5,2.6,5.0,380.0,1.8,-2.2,5.1,19200.0
2014-09-17,2014,260,5,23,7.2,277.2,-1.8,3.3,3.0,5.0,385.0,1.6,-1.1,5.9,22404.0
2014-09-17,2014,260,6,0,7.2,277.3,-3.1,4.1,2.4,5.8,381.0,1.9,0.3,4.6,19905.0
2014-09-17,2014,260,7,1,7.2,277.3,-2.8,4.2,2.9,5.9,383.0,2.1,-0.2,4.4,21097.0
2014-09-17,2014,260,8,2,7.2,277.4,-2.8,4.2,3.3,6.1,381.0,2.3,0.0,4.5,20675.0
2014-09-17,2014,260,9,3,7.2,277.4,-2.6,3.6,3.5,5.7,381.0,2.7,-0.6,5.3,19024.0
2014-09-17,2014,260,10,4,7.2,277.4,-2.3,3.1,3.6,5.2,382.0,2.4,-1.2,7.4,15584.0
2014-09-17,2014,260,11,5,7.2,277.5,-1.9,2.4,4.2,5.2,384.0,1.8,-1.0,8.0,11195.0
2014-09-17,2014,260,12,6,7.2,277.5,-2.0,3.3,3.6,5.3,379.0,1.7,-0.7,7.7,9785.0
2014-09-17,2014,260,13,7,7.2,277.6,-1.8,3.6,3.8,5.6,379.0,1.4,-1.1,6.2,11447.0
2014-09-17,2014,260,14,8,7.2,277.6,-1.8,4.8,3.2,6.1,378.0,1.1,-0.8,4.9,12813.0
2014-09-17,2014,260,15,9,7.2,277.6,-1.4,3.7,3.7,5.4,376.0,1.8,-0.4,10.2,10246.0
2014-09-17,2014,260,16,10,7.2,277.7,-0.9,4.5,2.8,5.6,380.0,2.7,-0.8,12.2,13777.0
2014-09-17,2014,260,17,11,7.2,277.7,-1.1,4.8,3.9,6.3,377.0,2.8,-1.4,11.3,13011.0
2014-09-17,2014,260,18,12,7.2,277.8,-1.2,3.8,4.5,6.1,371.0,2.7,-1.2,10.9,11645.0
2014-09-17,2014,260,19,13,7.2,277.8,-1.9,4.2,4.0,6.4,368.0,2.4,-1.4,8.1,13369.0
2014-09-17,2014,260,20,14,7.2,277.8,-3.1,5.0,1.9,6.7,370.0,3.1,-1.7,4.6,22974.0
2014-09-17,2014,260,21,15,7.2,277.9,-2.9,3.7,5.4,7.3,375.0,5.3,-2.4,7.1,27255.0
2014-09-17,2014,260,22,16,7.2,277.9,-1.3,6.4,4.7,8.3,384.0,4.1,0.1,6.3,21023.0
2014-09-17,2014,260,23,17,7.2,278.0,1.0,7.7,2.7,8.4,393.0,2.9,0.2,5.4,35370.0
2014-09-18,2014,261,0,18,7.2,278.0,-0.4,3.2,6.3,8.1,388.0,3.8,-3.1,7.3,35275.0
2014-09-18,2014,261,1,19,7.2,278.1,-1.0,1.6,8.2,8.5,386.0,3.7,-3.6,8.4,19768.0
2014-09-18,2014,261,2,20,7.2,278.1,0.0,3.3,6.5,8.2,385.0,3.6,-2.5,10.0,22383.0
2014-09-18,2014,261,3,21,7.2,278.1,0.2,4.5,6.5,8.1,380.0,4.9,-1.9,8.7,21845.0
2014-09-18,2014,261,4,22,7.2,278.2,0.3,7.2,3.7,8.4,376.0,4.4,-1.4,6.3,24973.0
2014-09-18,2014,261,5,23,7.2,278.2,-0.1,8.2,1.9,8.5,366.0,3.2,-2.5,3.4,53547.0
2014-09-18,2014,261,6,0,7.2,278.3,1.4,8.1,0.6,8.5,371.0,3.1,1.5,4.1,36300.0
2014-09-18,2014,261,7,1,7.2,278.3,-1.1,7.7,1.1,8.3,358.0,3.2,0.9,4.1,26650.0
2014-09-18,2014,261,8,2,7.2,278.3,-2.3,7.6,1.0,8.1,367.0,0.4,2.0,5.5,25974.0
2014-09-18,2014,261,9,3,7.2,278.4,-2.1,7.6,-0.0,8.1,358.0,-0.8,1.5,4.9,26392.0
2014-09-18,2014,261,10,4,7.2,278.4,2.1,7.2,1.0,7.8,369.0,-1.5,-1.1,2.8,55762.0
2014-09-18,2014,261,11,5,7.2,278.5,2.0,7.5,-0.1,7.8,365.0,-0.2,-0.6,2.8,42744.0
2014-09-18,2014,261,12,6,7.2,278.5,2.0,7.6,-1.1,8.0,365.0,-1.8,1.3,4.0,23807.0
2014-09-18,2014,261,13,7,7.2,278.5,2.5,6.5,1.5,7.6,373.0,-1.2,2.6,7.0,20459.0
2014-09-18,2014,261,14,8,7.2,278.6,3.1,6.7,0.5,7.7,374.0,-0.1,2.2,7.4,25557.0
2014-09-18,2014,261,15,9,7.2,278.6,1.8,7.2,-0.9,7.6,369.0,-0.8,2.8,7.2,24631.0
2014-09-18,2014,261,16,10,7.2,278.7,0.4,5.4,-2.5,6.2,365.0,-1.6,2.0,7.8,50143.0
2014-09-18,2014,261,17,11,7.2,278.7,2.2,5.2,-3.1,6.7,370.0,-1.1,2.6,8.7,25909.0
2014-09-18,2014,261,18,12,7.2,278.8,3.6,2.7,-5.1,7.2,370.0,-2.6,2.5,7.0,22313.0
2014-09-18,2014,261,19,13,7.2,278.8,4.6,-0.8,-5.5,7.3,376.0,-3.7,0.0,7.4,27391.0
2014-09-18,2014,261,20,14,7.2,278.8,2.6,0.8,-3.3,6.9,363.0,-1.7,0.9,10.5,38853.0
2014-09-18,2014,261,21,15,7.2,278.9,-2.3,4.7,2.0,6.1,351.0,1.3,1.9,13.3,45261.0
2014-09-18,2014,261,22,16,7.2,278.9,-0.3,3.5,-5.5,6.8,353.0,-1.7,2.0,12.6,38729.0
2014-09-18,2014,261,23,17,7.2,279.0,3.0,2.1,-5.7,7.0,359.0,-0.3,1.9,13.4,36183.0
2014-09-19,2014,262,0,18,7.2,279.0,2.0,0.8,-7.1,7.6,357.0,-1.8,2.0,10.5,20774.0
2014-09-19,2014,262,1,19,7.2,279.0,2.1,-1.3,-5.4,6.1,355.0,-0.9,0.9,18.4,26244.0
2014-09-19,2014,262,2,20,7.2,279.1,1.2,0.2,-3.6,5.6,354.0,0.9,2.7,26.6,23260.0
2014-09-19,2014,262,3,21,7.2,279.1,2.4,0.1,-9.6,10.0,367.0,-1.0,4.0,13.4,13033.0
2014-09-19,2014,262,4,22,7.2,279.2,2.1,-0.3,-6.9,8.5,368.0,-0.9,3.9,23.8,22059.0
2014-09-19,2014,262,5,23,7.2,279.2,-3.3,0.1,5.2,6.6,366.0,-2.0,4.8,36.0,39378.0
2014-09-19,2014,262,6,0,7.2,279.2,-1.9,1.1,8.6,9.2,373.0,-1.0,4.9,46.1,37968.0
